,lemmas
"'guy',",4
'graphicdesign'],4
"'freelance',",4
"'democrats',",4
'like'],4
"'enrollment',",4
'work'],4
"'beautiful',",4
"'failure',",4
"'website',",4
"'chrisducker',",4
'want'],4
"'dream',",4
"'consume',",4
"'forward',",4
'creative'],4
"'sub',",4
"'virtual',",4
"'scott',",4
"'sit',",4
"'office',",4
"'mike',",4
"'mean',",4
"'fact',",4
"'creation',",4
"'family',",4
"'condemn',",4
"'opinion',",4
'partner'],4
"'thefuturishere',",4
"'mad',",4
"'stream',",4
"'th',",4
"['bdm',",4
"'apple',",4
"'tubebuddy',",4
"'produce',",4
'love'],4
"['johnbrennan',",4
"'fear',",4
"'ig',",4
"'stuff',",4
"'summit',",4
"'crisis',",4
"'bring',",4
"['vonster',",4
"'tonight',",4
"'limit',",4
"'coffee',",4
"'advice',",4
"['min',",4
"'incredible',",4
"'transform',",4
"'huge',",4
"'advantage',",4
"'drive',",4
"'attract',",4
"'director',",4
"'creativity',",4
'creativeprofessional'],4
"'appreciate',",4
"'congress',",4
"['schmittastic',",4
"'discuss',",4
"'industry',",4
"'line',",4
"'linkedin',",4
"'convert',",4
"'emotional',",3
"'accountability',",3
"'applepodcasts',",3
"'stone',",3
"'crazy',",3
"['rkingmedia',",3
"['time',",3
"'health',",3
"'dude',",3
"['thelogocreative',",3
"'set',",3
"'complex',",3
"'effective',",3
"'exactly',",3
"'government',",3
"'peter',",3
"'remove',",3
"'cut',",3
"'duffy',",3
"'refuse',",3
"['hot',",3
"'adobe',",3
"'saturday',",3
"'son',",3
'socialmedia'],3
"'remember',",3
"'difference',",3
"'pick',",3
"'owner',",3
"'vote',",3
"'appear',",3
"'color',",3
"'continue',",3
"'consider',",3
"'hack',",3
"'dr',",3
"'low',",3
"'eye',",3
"'thought',",3
"'violence',",3
"'partner',",3
"'working',",3
"'co',",3
"'genius',",3
"'reason',",3
"['petebuttigieg',",3
"'month',",3
"'main',",3
"'fiverr',",3
'result'],3
"'vid',",3
"'storch',",3
"['habit',",3
"'colleague',",3
"'employee',",3
"'landino',",3
"'boost',",3
"'thursday',",3
"'gavin',",3
"'resource',",3
"'bad',",3
"'contract',",3
"'course',",3
"'recently',",3
"['nee',",3
"['pixelscol',",3
"['speterlewis',",3
'better'],3
"'brain',",3
"'deserve',",3
"'able',",3
"'david',",3
"'fantastic',",3
'branddesign'],3
"['thing',",3
"'will',",3
"'cost',",3
"'number',",3
'know'],3
"'happy',",3
"'guest',",3
"'type',",3
'subscriber'],3
"'bomb',",3
"'productivity',",3
"'actually',",3
"['lpearmanphotos',",3
"['be',",3
"'page',",3
"'productive',",3
"'democracy',",3
"'progressive',",3
"'control',",3
"'online',",3
"['philip',",3
"'feast',",3
'desig'],3
"'format',",3
"'sleep',",3
'designer'],3
"'user',",3
"'socialmedia',",3
"'coronavirus',",3
"'totally',",3
"['podcast',",3
'roberto'],3
"'skill',",3
"['defdac',",3
'entrepreneur'],3
"['question',",3
"'battle',",3
"['dan',",3
'cheer'],3
"'future',",3
"'photo',",3
"'fake',",3
"'trailblazer',",3
"'door',",3
"'impostor',",3
"'contact',",3
"'jan',",3
"'high',",3
"'web',",3
"'indict',",3
"'kick',",3
"['reason',",3
"['repadamschiff',",3
'trend'],3
"'b',",3
'mistake'],3
"'dan',",3
"'meet',",3
"'rise',",3
'method'],3
"'hawley',",3
"'ducker',",3
"'allow',",3
"'natalie',",3
"'connection',",3
"'tech',",3
"'nation',",3
"'generally',",3
"'josh',",3
"'focus',",3
"'mother',",3
"'competitive',",3
"'influencer',",3
"['stop',",3
"'creator',",3
'p'],3
"['danlovesadobe',",3
'l'],3
"'clear',",3
"'review',",3
"'c',",3
"'speaker',",3
"'font',",3
"'mac',",3
"'pass',",3
"'decide',",3
"'hold',",3
"'uk',",3
"'ronsen',",3
"'season',",3
"['robreiner',",3
"'black',",3
"'houraghan',",3
"'connect',",3
"'rocket',",3
"'mark',",3
"'bump',",3
"'single',",3
"'grab',",3
"'valuable',",3
"'fast',",3
"'influence',",3
"'james',",3
"'announce',",3
