,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
1089,1054548443840970753,CraigWilcoxMHA,2018-10-23 01:41:56,en,leslieclevin charlesornstein abajournal reviewjournal rgj nevadabar maybe shameful deny,0,0,@LeslieCLevin @charlesornstein @ABAJournal @reviewjournal @rgj @nevadabar Maybe it's not shameful for them to deny… https://t.co/EA44qtuBKV,"[leslieclevin, charlesornstein, abajournal, reviewjournal, rgj, nevadabar, maybe, shameful, deny]","['leslieclevin', 'charlesornstein', 'abajournal', 'reviewjournal', 'rgj', 'nevadabar', 'maybe', 'shameful', 'deny']"
1090,1054437937159462912,CraigWilcoxMHA,2018-10-22 18:22:49,en,mcknightmdellen: lament fact doctors note succinct relevant honest document replaced dishone,0,73,"RT @McknightmdEllen: I lament the fact that the doctor’s note, a once succinct, relevant and honest document has been replaced by a dishone…","[mcknightmdellen:, lament, fact, doctors, note, succinct, relevant, honest, document, replaced, dishone]","['mcknightmdellen', 'lament', 'fact', 'doctor', 'note', 'succinct', 'relevant', 'honest', 'document', 'replace', 'dishone']"
1091,1054400058941235202,CraigWilcoxMHA,2018-10-22 15:52:18,en,enjoy hospital turnaround stories four always going need small rural hospita,1,0,"If you enjoy hospital turnaround stories, here are four of them. We’re always going to need our small rural hospita… https://t.co/0z7FWSj5P8","[enjoy, hospital, turnaround, stories, four, always, going, need, small, rural, hospita]","['enjoy', 'hospital', 'turnaround', 'story', 'go', 'need', 'small', 'rural', 'hospita']"
1092,1053820112988332032,CraigWilcoxMHA,2018-10-21 01:27:48,en,joyofgod carlosthepastor carlosthepastor nice give leon jr little exposure twitter congrats joyofgod,0,0,"@joyofGod32 @Carlosthepastor @Carlosthepastor, nice of you to give Leon and his jr. a little more exposure on Twitter! Congrats, @joyofGod32","[joyofgod, carlosthepastor, carlosthepastor, nice, give, leon, jr, little, exposure, twitter, congrats, joyofgod]","['joyofgod', 'carlosthepastor', 'carlosthepastor', 'nice', 'leon', 'jr', 'little', 'exposure', 'twitter', 'congrats', 'joyofgod']"
1093,1053136642037317633,CraigWilcoxMHA,2018-10-19 04:11:56,en,dutchrojas agreed washington coming rescule time we're going need hospitals,1,1,"@DutchRojas Agreed. Washington isn't coming to the rescule. At the same time, we're going to need our hospitals to… https://t.co/T0uqvoPSSY","[dutchrojas, agreed, washington, coming, rescule, time, we're, going, need, hospitals]","['dutchrojas', 'agree', 'washington', 'come', 'rescule', 'time', 'go', 'need', 'hospital']"
1094,1053135656837251073,CraigWilcoxMHA,2018-10-19 04:08:01,en,shawnboonstra fanatic god like paul,1,0,@shawnboonstra Being a fanatic for God like Paul,"[shawnboonstra, fanatic, god, like, paul]","['shawnboonstra', 'fanatic', 'god', 'like', 'paul']"
1095,1053008666201329664,CraigWilcoxMHA,2018-10-18 19:43:24,en,people tracking revenue underpayments correcting problems one-by-one basis they're doi,0,0,Other people are tracking revenue underpayments and correcting problems on a one-by-one basis. But they're just doi… https://t.co/1UafF92k0G,"[people, tracking, revenue, underpayments, correcting, problems, one-by-one, basis, they're, doi]","['people', 'track', 'revenue', 'underpayment', 'correct', 'problem', 'basis', 'doi']"
1096,1052787561649733632,CraigWilcoxMHA,2018-10-18 05:04:49,und,djbtrim: #urbanization #china #bigcity,0,5,RT @djbtrim: #Urbanization #China #bigcity https://t.co/kn1t3yW35q,"[djbtrim:, #urbanization, #china, #bigcity]","['djbtrim', 'urbanization', 'china', 'bigcity']"
1097,1052746450260525056,CraigWilcoxMHA,2018-10-18 02:21:27,en,im going look original pricewaterhousecoopers report #healthcare,0,0,I’m going to have to look up the original PriceWaterhouseCoopers report. #healthcare https://t.co/dEAXdjUxtl,"[im, going, look, original, pricewaterhousecoopers, report, #healthcare]","['be', 'go', 'look', 'original', 'pricewaterhousecoopers', 'report', 'healthcare']"
1098,1052687978013908992,CraigWilcoxMHA,2018-10-17 22:29:06,en,speak margin fixes last talk sustainable hospital margin fixes sustainable,1,0,"When we speak of “Margin Fixes that Last” and talk about sustainable hospital margin fixes, what does ""sustainable""… https://t.co/sskFKcq4PR","[speak, margin, fixes, last, talk, sustainable, hospital, margin, fixes, sustainable]","['speak', 'margin', 'fix', 'talk', 'sustainable', 'hospital', 'margin', 'fix', 'sustainable']"
1099,1051949301671182337,CraigWilcoxMHA,2018-10-15 21:33:52,en,worth considering times activity level lower,0,0,Worth considering for times when my activity level is lower. https://t.co/gW19fOkG0Q,"[worth, considering, times, activity, level, lower]","['worth', 'consider', 'time', 'activity', 'level', 'low']"
1100,1051946932879286272,CraigWilcoxMHA,2018-10-15 21:24:27,en,vannschaffner wsjopinion pretty funny,0,0,@vannschaffner @WSJopinion Pretty funny.,"[vannschaffner, wsjopinion, pretty, funny]","['vannschaffner', 'wsjopinion', 'pretty', 'funny']"
1101,1051945089163874304,CraigWilcoxMHA,2018-10-15 21:17:08,en,ronbenfield: emperor ehr may clothes (or limited clothes) decade ago encouraged forced meaningful use payment,0,1,"RT @Ron_Benfield: The Emperor of EHR May have no clothes (or limited clothes). A decade ago, encouraged or forced by Meaningful Use payment…","[ronbenfield:, emperor, ehr, may, clothes, (or, limited, clothes), decade, ago, encouraged, forced, meaningful, use, payment]","['ronbenfield', 'emperor', 'ehr', 'clothe', 'limited', 'clothe', 'decade', 'ago', 'encourage', 'force', 'meaningful', 'use', 'payment']"
1102,1051944663270060032,CraigWilcoxMHA,2018-10-15 21:15:26,en,sake conversation,0,0,Just for the sake of conversation... https://t.co/J2Uza1hctA,"[sake, conversation]","['sake', 'conversation']"
1103,1051940160659632128,CraigWilcoxMHA,2018-10-15 20:57:33,en,people dont believe facts telling stories anti-pushback mechanism convey information people would,1,0,People don’t believe facts. Telling stories is an anti-pushback mechanism to convey information that people would o… https://t.co/vAn6Sgrxgw,"[people, dont, believe, facts, telling, stories, anti-pushback, mechanism, convey, information, people, would]","['people', 'not', 'believe', 'fact', 'tell', 'story', 'anti', 'pushback', 'mechanism', 'convey', 'information', 'people']"
