,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
22,1386858598563815427,terryshumaker,2021-04-27 01:43:51,en,bkara prescription drug ad--- banned let doctors decide prescribe,1,0,@Bkara1 Any prescription drug ad--- they should all be banned.  Let the doctors decide what to prescribe.,"[bkara, prescription, drug, ad---, banned, let, doctors, decide, prescribe]","['bkara', 'prescription', 'drug', 'ad---', 'ban', 'let', 'doctor', 'decide', 'prescribe']"
23,1386843330647101446,terryshumaker,2021-04-27 00:43:10,en,patience please; seriously broken cannot fixed overnight joebiden us,0,0,"Patience please; what has been seriously broken cannot be fixed overnight, but can be by @JoeBiden and us.… https://t.co/3FxaUdCfgJ","[patience, please;, seriously, broken, cannot, fixed, overnight, joebiden, us]","['patience', 'seriously', 'broken', 'fix', 'overnight', 'joebiden']"
24,1386438330842173441,terryshumaker,2021-04-25 21:53:51,en,tonyposnanski republicans charge became states,0,0,@tonyposnanski Because Republicans were in charge when they became states.,"[tonyposnanski, republicans, charge, became, states]","['tonyposnanski', 'republicans', 'charge', 'state']"
25,1386430938847010823,terryshumaker,2021-04-25 21:24:29,en,schultzohio: happy two year anniversary original joebiden supporters years ago launched campaign,0,287,RT @schultzohio: Happy two year anniversary to all of the original @JoeBiden supporters out there.  2 years ago we launched the campaign to…,"[schultzohio:, happy, two, year, anniversary, original, joebiden, supporters, years, ago, launched, campaign]","['schultzohio', 'happy', 'year', 'anniversary', 'original', 'joebiden', 'supporter', 'year', 'ago', 'launch', 'campaign']"
26,1386430628023963648,terryshumaker,2021-04-25 21:23:15,en,thatericalper something geo harrison,0,0,@ThatEricAlper Something. —Geo Harrison,"[thatericalper, something, geo, harrison]","['thatericalper', 'geo', 'harrison']"
27,1386397742348468224,terryshumaker,2021-04-25 19:12:34,en,mikememoli joebiden paulrrigney wow (proud since day one -- well ' run),3,0,@mikememoli @JoeBiden @PaulRRigney Wow! (proud to have been there since day one -- as well as on the '87 run),"[mikememoli, joebiden, paulrrigney, wow, (proud, since, day, one, --, well, ', run)]","['mikememoli', 'joebiden', 'paulrrigney', 'wow', 'proud', 'day', 'run']"
28,1386364846015401990,terryshumaker,2021-04-25 17:01:51,en,michaelart: rep val demings i've enforced laws write laws nobody law,0,265,"RT @MichaelArt123: Rep Val Demings. 
I've enforced the laws, and now I write the laws. Nobody is above the law.","[michaelart:, rep, val, demings, i've, enforced, laws, write, laws, nobody, law]","['michaelart', 'rep', 'val', 'demings', 'enforce', 'law', 'write', 'law', 'law']"
29,1385709755709202437,terryshumaker,2021-04-23 21:38:45,en,val gal,11,1,Val is my Gal https://t.co/J88KVbdXUU,"[val, gal]","['val', 'gal']"
30,1385709540675575812,terryshumaker,2021-04-23 21:37:54,en,thatericalper lady gaga,0,0,@ThatEricAlper Lady Gaga,"[thatericalper, lady, gaga]","['thatericalper', 'lady', 'gaga']"
31,1385415937227116544,terryshumaker,2021-04-23 02:11:13,en,tonyschwartz: first three months biden's presidency exceed anything could imagined courageous steadfast,0,4363,"RT @tonyschwartz: The first three months of Biden's presidency exceed anything I could have imagined. He has been courageous, steadfast, an…","[tonyschwartz:, first, three, months, biden's, presidency, exceed, anything, could, imagined, courageous, steadfast]","['tonyschwartz', 'month', 'biden', 'presidency', 'exceed', 'imagine', 'courageous', 'steadfast']"
32,1385303922143793157,terryshumaker,2021-04-22 18:46:07,en,joshschwerin i'd change first name josh maybe terry,0,0,"@JoshSchwerin I'd change my first name, Josh. Maybe Terry?","[joshschwerin, i'd, change, first, name, josh, maybe, terry]","['joshschwerin', 'change', 'josh', 'maybe', 'terry']"
33,1385264475050332162,terryshumaker,2021-04-22 16:09:22,en,yes -- denied qualified moderate supreme court nominee merrick garland hearing b,3,0,"Yes we did -- when you denied a very qualified moderate Supreme Court nominee, Merrick Garland, a hearing for the b… https://t.co/A7nyodUxQs","[yes, --, denied, qualified, moderate, supreme, court, nominee, merrick, garland, hearing, b]","['yes', 'deny', 'qualified', 'moderate', 'supreme', 'court', 'nominee', 'merrick', 'garland', 'hearing', 'b']"
34,1385253766363029510,terryshumaker,2021-04-22 15:26:49,en,lincolnwatchman: joebiden survived two brain aneurysms lost wife daughter son tough come yet,0,139,"RT @LincolnWatchman: .@JoeBiden survived TWO brain aneurysms. He lost a wife, a daughter, and a son. He is as tough as they come, yet he is…","[lincolnwatchman:, joebiden, survived, two, brain, aneurysms, lost, wife, daughter, son, tough, come, yet]","['lincolnwatchman', 'joebiden', 'survive', 'brain', 'aneurysm', 'lose', 'wife', 'daughter', 'son', 'tough', 'come']"
