,id,username,created_at,lang,cleaned_tweets,favorite_count,retweet_count,text,tokens,lemmas
1039,1368254496732680193,jasonlk,2021-03-06 17:37:47,en,/ sometimes watching internal battles live twitter vcs age networks many havent r,20,0,"4/ Sometimes, you are watching internal battles live on Twitter

VCs age out their networks, &amp; many haven’t had a r… https://t.co/WW4YLwdGvY","[/, sometimes, watching, internal, battles, live, twitter, vcs, age, networks, many, havent, r]","['watch', 'internal', 'battle', 'live', 'twitter', 'vcs', 'age', 'network', 'not', 'r']"
1040,1368253783784914944,jasonlk,2021-03-06 17:34:57,en,/ game clear precise ranking always clear start-up better others yeah z,13,0,"3/ It’s a game with clear, precise ranking.

It’s not always clear which start-up is “better” than others.  Yeah, Z… https://t.co/eZpY5zHmWE","[/, game, clear, precise, ranking, always, clear, start-up, better, others, yeah, z]","['game', 'clear', 'precise', 'ranking', 'clear', 'start', 'well', 'yeah', 'z']"
1041,1368253472777269249,jasonlk,2021-03-06 17:33:43,en,/ vc number lps know numbers view number many firms say,16,0,"2/ As a VC, you yourself are just a number.

Your LPs know the numbers — and view you as a number.  Many firms say… https://t.co/0EQaNCRIwK","[/, vc, number, lps, know, numbers, view, number, many, firms, say]","['vc', 'number', 'lp', 'know', 'number', 'view', 'number', 'firm']"
1042,1368253119910404100,jasonlk,2021-03-06 17:32:19,en,/ first understand vcs taught raised average monday vc partner meeting bunch su,23,0,"1/ First, understand this is how VCs are taught and raised.  The average Monday VC partner meeting is a bunch of su… https://t.co/qXPlh6tJco","[/, first, understand, vcs, taught, raised, average, monday, vc, partner, meeting, bunch, su]","['understand', 'vcs', 'teach', 'raise', 'average', 'monday', 'vc', 'partner', 'meet', 'bunch', 'su']"
1043,1368252880239534081,jasonlk,2021-03-06 17:31:22,en,vc humblebrags theyre insufferable omnipresent hubristic vcs much humblebragging arrogance:,64,12,"VC Humblebrags

They’re insufferable, omnipresent and hubristic

But &gt;why&lt; do VCs do so much humblebragging?

It’s not just arrogance:","[vc, humblebrags, theyre, insufferable, omnipresent, hubristic, vcs, much, humblebragging, arrogance:]","['vc', 'humblebrags', 'insufferable', 'omnipresent', 'hubristic', 'vcs', 'humblebragging', 'arrogance']"
1044,1368252214649651202,jasonlk,2021-03-06 17:28:43,en,levynews: salesforce became silicon valley's best late-stage tech investor interview jsomorjai w,0,13,"RT @levynews: How Salesforce became Silicon Valley's best late-stage tech investor  https://t.co/sWNJaXDBm5

Interview with @jsomorjai w in…","[levynews:, salesforce, became, silicon, valley's, best, late-stage, tech, investor, interview, jsomorjai, w]","['levynews', 'salesforce', 'silicon', 'valley', 'good', 'late', 'stage', 'tech', 'investor', 'interview', 'jsomorjai', 'w']"
1045,1368235282714128384,jasonlk,2021-03-06 16:21:26,en,davidrgoldberg totd,2,0,@davidrgoldberg TOTD,"[davidrgoldberg, totd]","['davidrgoldberg', 'totd']"
1046,1368228947884789761,jasonlk,2021-03-06 15:56:16,en,bit here:,2,0,"A bit more here:

https://t.co/r8OMdliEOS","[bit, here:]",['bit']
1047,1368168172726218754,jasonlk,2021-03-06 11:54:46,en,price ok sell tough conversation early every investor really hunting,4,1,"""What price is it OK to sell at?  This is a tough conversation to have early, when every investor is really hunting… https://t.co/2sfvSU9RDj","[price, ok, sell, tough, conversation, early, every, investor, really, hunting]","['price', 'ok', 'sell', 'tough', 'conversation', 'early', 'investor', 'hunt']"
1048,1368001645531914240,jasonlk,2021-03-06 00:53:03,en,deakhaus: state cloud next week bessemervp we've working around clock bring in-depth researc,0,3,"RT @deakhaus: State of the Cloud 2021 is next week! ☁️☁️

At @BessemerVP, we've been working around the clock to bring you in-depth researc…","[deakhaus:, state, cloud, next, week, bessemervp, we've, working, around, clock, bring, in-depth, researc]","['deakhaus', 'state', 'cloud', 'week', 'bessemervp', 'work', 'clock', 'bring', 'depth', 'researc']"
